model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds,log_frequency
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,surprise,midwife,741,1.1289215796926588,"A midwife had surprised a parent. As for the midwife,",0.055344209074974,0.3790879845619201,0.1459930390119552,-1.9241963624954224,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,hypnotize,midwife,741,1.1289215796926588,"A midwife had hypnotized a parent. As for the midwife,",0.048537477850914,0.4091725349426269,0.1186234951019287,-2.131800651550293,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,resurrect,midwife,741,1.1289215796926588,"A midwife had resurrected a parent. As for the midwife,",0.0869133695960044,0.3925018310546875,0.2214342951774597,-1.50762939453125,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,agitate,midwife,741,1.1289215796926588,"A midwife had agitated a parent. As for the midwife,",0.0561787858605384,0.3686932623386383,0.1523726880550384,-1.881425857543945,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,shame,midwife,741,1.1289215796926588,"A midwife had shamed a parent. As for the midwife,",0.0516351610422134,0.3966924548149109,0.1301642060279846,-2.038958549499512,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,hate,midwife,741,1.1289215796926588,"A midwife had hated a parent. As for the midwife,",0.0460401847958564,0.4042448997497558,0.1138918101787567,-2.172506332397461,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,bother,midwife,741,1.1289215796926588,"A midwife had bothered a parent. As for the midwife,",0.0513321347534656,0.3801926970481872,0.1350160986185073,-2.002361297607422,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,distract,midwife,741,1.1289215796926588,"A midwife had distracted a parent. As for the midwife,",0.0485054180026054,0.398179143667221,0.1218180730938911,-2.105226516723633,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,acknowledge,accountant,1660,0.7078643981550827,"An accountant had acknowledged a parent. As for the accountant,",0.243704691529274,0.0743657276034355,3.27711033821106,1.186962008476257,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,intrigue,accountant,1660,0.7078643981550827,"An accountant had intrigued a parent. As for the accountant,",0.2816420495510101,0.0980027690529823,2.873817205429077,1.0556411743164062,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,direct,accountant,1660,0.7078643981550827,"An accountant had directed a parent. As for the accountant,",0.2725553810596466,0.0762352868914604,3.5751867294311523,1.2740174531936646,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,compliment,accountant,1660,0.7078643981550827,"An accountant had complimented a parent. As for the accountant,",0.387918621301651,0.0761716812849044,5.092688083648682,1.6278058290481567,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,commend,accountant,1660,0.7078643981550827,"An accountant had commended a parent. As for the accountant,",0.3608017861843109,0.0801478624343872,4.501701831817627,1.50445556640625,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,alarm,accountant,1660,0.7078643981550827,"An accountant had alarmed a parent. As for the accountant,",0.2540292739868164,0.0997228398919105,2.5473527908325195,0.9350547194480896,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,intimidate,accountant,1660,0.7078643981550827,"An accountant had intimidated a parent. As for the accountant,",0.2650983929634094,0.0782615169882774,3.3873403072357178,1.2200450897216797,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,rush,accountant,1660,0.7078643981550827,"An accountant had rushed a parent. As for the accountant,",0.3171978294849396,0.0855812430381774,3.7063941955566406,1.3100595474243164,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,command,accountant,1660,0.7078643981550827,"An accountant had commanded a parent. As for the accountant,",0.2835241556167602,0.0549509301781654,5.159587860107422,1.6408567428588867,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,dislike,accountant,1660,0.7078643981550827,"An accountant had disliked a parent. As for the accountant,",0.3343529105186462,0.0588644593954086,5.680047035217285,1.736959457397461,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,phone,accountant,1660,0.7078643981550827,"An accountant had phoned a parent. As for the accountant,",0.296717494726181,0.1172254607081413,2.531169176101685,0.9286813139915466,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,challenge,accountant,1660,0.7078643981550827,"An accountant had challenged a parent. As for the accountant,",0.3066304326057434,0.0820966437458992,3.734993696212769,1.3177461624145508,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,surprise,accountant,1660,0.7078643981550827,"An accountant had surprised a parent. As for the accountant,",0.2780199944972992,0.1027257442474365,2.706429481506348,0.9956302642822266,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,hypnotize,accountant,1660,0.7078643981550827,"An accountant had hypnotized a parent. As for the accountant,",0.3088725209236145,0.0693173110485076,4.455921649932861,1.4942339658737185,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,resurrect,accountant,1660,0.7078643981550827,"An accountant had resurrected a parent. As for the accountant,",0.3293876349925995,0.0781584158539772,4.214359283447266,1.438497543334961,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,agitate,accountant,1660,0.7078643981550827,"An accountant had agitated a parent. As for the accountant,",0.2751328647136688,0.0859198272228241,3.202204465866089,1.1638394594192505,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,shame,accountant,1660,0.7078643981550827,"An accountant had shamed a parent. As for the accountant,",0.2930764555931091,0.0821503028273582,3.567564010620117,1.2718830108642578,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,hate,accountant,1660,0.7078643981550827,"An accountant had hated a parent. As for the accountant,",0.2898657917976379,0.0802587270736694,3.6116418838500977,1.284162521362305,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,bother,accountant,1660,0.7078643981550827,"An accountant had bothered a parent. As for the accountant,",0.2853135168552398,0.0851772874593734,3.3496432304382324,1.208853840827942,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,distract,accountant,1660,0.7078643981550827,"An accountant had distracted a parent. As for the accountant,",0.2624609768390655,0.0811190381646156,3.235504150390625,1.174184799194336,0.022686457123752765
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,acknowledge,paralegal,254,1.4878356115083524,"A paralegal had acknowledged a parent. As for the paralegal,",0.1426346004009246,0.2042259871959686,0.6984155774116516,-0.3589409589767456,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,intrigue,paralegal,254,1.4878356115083524,"A paralegal had intrigued a parent. As for the paralegal,",0.1575854420661926,0.2022530138492584,0.7791500687599182,-0.2495516091585159,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,direct,paralegal,254,1.4878356115083524,"A paralegal had directed a parent. As for the paralegal,",0.1293277740478515,0.2313856184482574,0.5589274168014526,-0.5817356705665588,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,compliment,paralegal,254,1.4878356115083524,"A paralegal had complimented a parent. As for the paralegal,",0.2173332870006561,0.234989732503891,0.9248628616333008,-0.0781098082661628,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,commend,paralegal,254,1.4878356115083524,"A paralegal had commended a parent. As for the paralegal,",0.1768544912338256,0.2166940867900848,0.8161482214927673,-0.2031593024730682,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,alarm,paralegal,254,1.4878356115083524,"A paralegal had alarmed a parent. As for the paralegal,",0.1424560099840164,0.2291565984487533,0.6216535568237305,-0.475372314453125,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,intimidate,paralegal,254,1.4878356115083524,"A paralegal had intimidated a parent. As for the paralegal,",0.1695836633443832,0.1857070624828338,0.9131782650947572,-0.0908241644501686,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,rush,paralegal,254,1.4878356115083524,"A paralegal had rushed a parent. As for the paralegal,",0.1883614957332611,0.2089715301990509,0.9013739228248596,-0.1038350984454155,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,command,paralegal,254,1.4878356115083524,"A paralegal had commanded a parent. As for the paralegal,",0.1619816571474075,0.195129245519638,0.8301249742507935,-0.1861790120601654,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,dislike,paralegal,254,1.4878356115083524,"A paralegal had disliked a parent. As for the paralegal,",0.1380088180303573,0.2317613661289215,0.5954781174659729,-0.5183906555175781,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,phone,paralegal,254,1.4878356115083524,"A paralegal had phoned a parent. As for the paralegal,",0.1310280412435531,0.2582223415374756,0.5074233412742615,-0.6784096360206604,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,challenge,paralegal,254,1.4878356115083524,"A paralegal had challenged a parent. As for the paralegal,",0.1475779563188552,0.2170515656471252,0.6799211502075195,-0.3857784569263458,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,surprise,paralegal,254,1.4878356115083524,"A paralegal had surprised a parent. As for the paralegal,",0.1547016650438308,0.2285978347063064,0.6767416000366211,-0.3904657661914825,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,hypnotize,paralegal,254,1.4878356115083524,"A paralegal had hypnotized a parent. As for the paralegal,",0.1754392832517624,0.1876353323459625,0.9350013732910156,-0.067207284271717,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,resurrect,paralegal,254,1.4878356115083524,"A paralegal had resurrected a parent. As for the paralegal,",0.1820327043533325,0.2082244008779525,0.8742141127586365,-0.1344299465417862,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,agitate,paralegal,254,1.4878356115083524,"A paralegal had agitated a parent. As for the paralegal,",0.1530561745166778,0.2040636986494064,0.7500411868095398,-0.2876271605491638,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,shame,paralegal,254,1.4878356115083524,"A paralegal had shamed a parent. As for the paralegal,",0.1628770679235458,0.2316093742847442,0.7032403945922852,-0.3520565032958984,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,hate,paralegal,254,1.4878356115083524,"A paralegal had hated a parent. As for the paralegal,",0.1373881548643112,0.2285331189632415,0.6011738777160645,-0.5088710784912109,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,bother,paralegal,254,1.4878356115083524,"A paralegal had bothered a parent. As for the paralegal,",0.157930240035057,0.2224294990301132,0.7100237607955933,-0.3424568474292755,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,distract,paralegal,254,1.4878356115083524,"A paralegal had distracted a parent. As for the paralegal,",0.1637571305036544,0.2243996858596801,0.7297565340995789,-0.3150443136692047,-0.904440861192599
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,acknowledge,cashier,1174,1.1370123547406858,"A cashier had acknowledged a parent. As for the cashier,",0.1384237855672836,0.1409888714551925,0.9818063974380492,-0.0183611419051885,-0.14839340314403743
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,intrigue,cashier,1174,1.1370123547406858,"A cashier had intrigued a parent. As for the cashier,",0.1564755737781524,0.1737390011548996,0.9006358981132507,-0.1046542078256607,-0.14839340314403743
